Order ID ,_  Customer ID ,_  SalesPerson ,_  Order Date ,_  Order Priority ,_  SKU ,_  Order Quantity ,_  Unit Sell Price ,_  Discount ,_  Shipping Amount ,_  Ship Mode ,_  Product Container ,_  Ship Date
37473 ,_  C763 ,_  Richard ,_  1/10/2014 ,_  Low ,_  SKU864 ,_  42 ,_  2.18 ,_  0.1 ,_  5 ,_  Regular Air ,_  Wrap Bag ,_  5/10/2014
18788 ,_  C405 ,_  John ,_  2/10/2014 ,_  Not Specified ,_  SKU202 ,_  27 ,_  19.99 ,_  0.03 ,_  11.17 ,_  Regular Air ,_  Large Box ,_  3/10/2014
51072 ,_  C043 ,_  Richard ,_  2/10/2014 ,_  Critical ,_  SKU923 ,_  43 ,_  161.55 ,_  0 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  4/10/2014
15654 ,_  C247 ,_  Bob ,_  2/10/2014 ,_  Not Specified ,_  SKU003 ,_  27 ,_  300.98 ,_  0.03 ,_  54.92 ,_  Delivery Truck ,_  Jumbo Box ,_  4/10/2014
15654 ,_  C247 ,_  John ,_  2/10/2014 ,_  Not Specified ,_  SKU1096 ,_  4 ,_  2550.14 ,_  0.02 ,_  29.7 ,_  Delivery Truck ,_  Jumbo Drum ,_  4/10/2014
50051 ,_  C355 ,_  Richard ,_  4/10/2014 ,_  Medium ,_  SKU349 ,_  17 ,_  5.53 ,_  0.02 ,_  6.98 ,_  Regular Air ,_  Small Box ,_  6/10/2014
50051 ,_  C355 ,_  John ,_  4/10/2014 ,_  Medium ,_  SKU130 ,_  4 ,_  41.47 ,_  0.09 ,_  34.2 ,_  Regular Air ,_  Wrap Bag ,_  6/10/2014
44583 ,_  C218 ,_  Richard ,_  4/10/2014 ,_  Low ,_  SKU311 ,_  6 ,_  2.22 ,_  0.1 ,_  5 ,_  Regular Air ,_  Small Box ,_  9/10/2014
19111 ,_  C074 ,_  Richard ,_  4/10/2014 ,_  Low ,_  SKU975 ,_  24 ,_  8.33 ,_  0.04 ,_  1.99 ,_  Regular Air ,_  Small Pack ,_  9/10/2014
44583 ,_  C218 ,_  Richard ,_  4/10/2014 ,_  Low ,_  SKU096 ,_  21 ,_  14.2 ,_  0.02 ,_  5.3 ,_  Regular Air ,_  Wrap Bag ,_  6/10/2014
3841 ,_  C395 ,_  John ,_  4/10/2014 ,_  Not Specified ,_  SKU287 ,_  19 ,_  60.98 ,_  0.02 ,_  49 ,_  Regular Air ,_  Large Box ,_  6/10/2014
3841 ,_  C395 ,_  Richard ,_  4/10/2014 ,_  Not Specified ,_  SKU381 ,_  20 ,_  1270.99 ,_  0.02 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  6/10/2014
3841 ,_  C395 ,_  John ,_  4/10/2014 ,_  Not Specified ,_  SKU1239 ,_  43 ,_  205.99 ,_  0.05 ,_  8.99 ,_  Express Air ,_  Small Box ,_  6/10/2014
50051 ,_  C355 ,_  Bob ,_  4/10/2014 ,_  Medium ,_  SKU136 ,_  15 ,_  19.04 ,_  0.03 ,_  6.38 ,_  Express Air ,_  Small Box ,_  4/10/2014
49313 ,_  C310 ,_  Bob ,_  4/10/2014 ,_  Medium ,_  SKU133 ,_  34 ,_  9.38 ,_  0.1 ,_  4.93 ,_  Express Air ,_  Small Box ,_  4/10/2014
49313 ,_  C310 ,_  John ,_  4/10/2014 ,_  Medium ,_  SKU1185 ,_  36 ,_  35.99 ,_  0.05 ,_  1.25 ,_  Regular Air ,_  Small Pack ,_  5/10/2014
30214 ,_  C436 ,_  Richard ,_  4/10/2014 ,_  Low ,_  SKU364 ,_  38 ,_  10.44 ,_  0.1 ,_  5.75 ,_  Express Air ,_  Small Box ,_  11/10/2014
15075 ,_  C562 ,_  Richard ,_  4/10/2014 ,_  Medium ,_  SKU177 ,_  24 ,_  63.94 ,_  0.02 ,_  14.48 ,_  Regular Air ,_  Small Box ,_  4/10/2014
15075 ,_  C562 ,_  Richard ,_  4/10/2014 ,_  Medium ,_  SKU1012 ,_  10 ,_  5.02 ,_  0.01 ,_  5.14 ,_  Regular Air ,_  Small Pack ,_  6/10/2014
9923 ,_  C143 ,_  Bob ,_  5/10/2014 ,_  High ,_  SKU152 ,_  27 ,_  2.08 ,_  0.01 ,_  5.33 ,_  Regular Air ,_  Small Box ,_  5/10/2014
9923 ,_  C143 ,_  Richard ,_  5/10/2014 ,_  High ,_  SKU949 ,_  14 ,_  370.98 ,_  0.03 ,_  99 ,_  Delivery Truck ,_  Jumbo Drum ,_  6/10/2014
20518 ,_  C596 ,_  Bob ,_  5/10/2014 ,_  Critical ,_  SKU1140 ,_  49 ,_  200.99 ,_  0.07 ,_  4.2 ,_  Regular Air ,_  Small Box ,_  6/10/2014
20518 ,_  C596 ,_  Bob ,_  5/10/2014 ,_  Critical ,_  SKU1125 ,_  7 ,_  297.48 ,_  0.01 ,_  18.06 ,_  Delivery Truck ,_  Jumbo Drum ,_  6/10/2014
41764 ,_  C429 ,_  John ,_  5/10/2014 ,_  Not Specified ,_  SKU237 ,_  16 ,_  320.64 ,_  0.03 ,_  29.2 ,_  Delivery Truck ,_  Jumbo Box ,_  7/10/2014
46881 ,_  C571 ,_  Richard ,_  6/10/2014 ,_  Critical ,_  SKU457 ,_  31 ,_  5.18 ,_  0.07 ,_  5.74 ,_  Express Air ,_  Small Box ,_  8/10/2014
57511 ,_  C247 ,_  Richard ,_  6/10/2014 ,_  Critical ,_  SKU519 ,_  32 ,_  2.89 ,_  0.01 ,_  0.5 ,_  Regular Air ,_  Small Box ,_  7/10/2014
57511 ,_  C247 ,_  Bob ,_  6/10/2014 ,_  Critical ,_  SKU1200 ,_  11 ,_  55.99 ,_  0 ,_  5 ,_  Regular Air ,_  Small Pack ,_  8/10/2014
47520 ,_  C475 ,_  Bob ,_  7/10/2014 ,_  Not Specified ,_  SKU412 ,_  36 ,_  7.68 ,_  0.09 ,_  6.16 ,_  Regular Air ,_  Small Box ,_  9/10/2014
47520 ,_  C475 ,_  Richard ,_  7/10/2014 ,_  Not Specified ,_  SKU052 ,_  13 ,_  291.73 ,_  0.05 ,_  48.8 ,_  Delivery Truck ,_  Jumbo Drum ,_  9/10/2014
47520 ,_  C475 ,_  John ,_  7/10/2014 ,_  Not Specified ,_  SKU732 ,_  47 ,_  19.98 ,_  0.04 ,_  5.77 ,_  Regular Air ,_  Small Box ,_  9/10/2014
26016 ,_  C446 ,_  Bob ,_  7/10/2014 ,_  High ,_  SKU1041 ,_  2 ,_  77.51 ,_  0.09 ,_  4 ,_  Regular Air ,_  Small Box ,_  9/10/2014
26016 ,_  C446 ,_  Richard ,_  7/10/2014 ,_  High ,_  SKU1220 ,_  44 ,_  45.99 ,_  0.08 ,_  4.99 ,_  Express Air ,_  Small Box ,_  9/10/2014
8162 ,_  C505 ,_  John ,_  7/10/2014 ,_  Medium ,_  SKU982 ,_  25 ,_  27.48 ,_  0.03 ,_  4 ,_  Regular Air ,_  Small Box ,_  8/10/2014
8162 ,_  C505 ,_  John ,_  7/10/2014 ,_  Medium ,_  SKU1049 ,_  32 ,_  179.99 ,_  0.1 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  8/10/2014
8162 ,_  C505 ,_  Richard ,_  7/10/2014 ,_  Medium ,_  SKU921 ,_  42 ,_  140.85 ,_  0.1 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  9/10/2014
46533 ,_  C394 ,_  Richard ,_  7/10/2014 ,_  High ,_  SKU127 ,_  3 ,_  55.5 ,_  0.04 ,_  52.2 ,_  Regular Air ,_  Medium Box ,_  8/10/2014
46533 ,_  C394 ,_  John ,_  7/10/2014 ,_  High ,_  SKU1237 ,_  12 ,_  65.99 ,_  0.1 ,_  3.99 ,_  Express Air ,_  Small Box ,_  9/10/2014
28675 ,_  C623 ,_  Richard ,_  8/10/2014 ,_  Critical ,_  SKU1144 ,_  15 ,_  65.99 ,_  0.1 ,_  5.92 ,_  Regular Air ,_  Small Box ,_  9/10/2014
36739 ,_  C586 ,_  Richard ,_  8/10/2014 ,_  Not Specified ,_  SKU422 ,_  16 ,_  3.98 ,_  0.07 ,_  5.26 ,_  Regular Air ,_  Small Box ,_  10/10/2014
36739 ,_  C586 ,_  Bob ,_  8/10/2014 ,_  Not Specified ,_  SKU092 ,_  27 ,_  12.22 ,_  0.07 ,_  2.85 ,_  Regular Air ,_  Small Pack ,_  8/10/2014
35136 ,_  C610 ,_  Richard ,_  8/10/2014 ,_  Critical ,_  SKU810 ,_  23 ,_  2.94 ,_  0.07 ,_  0.81 ,_  Regular Air ,_  Wrap Bag ,_  9/10/2014
50147 ,_  C224 ,_  Richard ,_  8/10/2014 ,_  Medium ,_  SKU477 ,_  42 ,_  35.89 ,_  0.05 ,_  14.72 ,_  Regular Air ,_  Small Box ,_  9/10/2014
50147 ,_  C224 ,_  Richard ,_  8/10/2014 ,_  Medium ,_  SKU573 ,_  13 ,_  11.48 ,_  0 ,_  5.43 ,_  Regular Air ,_  Small Box ,_  8/10/2014
21541 ,_  C619 ,_  Richard ,_  8/10/2014 ,_  Not Specified ,_  SKU011 ,_  43 ,_  70.98 ,_  0.04 ,_  26.74 ,_  Delivery Truck ,_  Jumbo Box ,_  10/10/2014
2791 ,_  C275 ,_  John ,_  9/10/2014 ,_  High ,_  SKU346 ,_  47 ,_  3.89 ,_  0 ,_  7.01 ,_  Regular Air ,_  Small Box ,_  9/10/2014
2791 ,_  C275 ,_  Richard ,_  9/10/2014 ,_  High ,_  SKU058 ,_  49 ,_  120.98 ,_  0.09 ,_  30 ,_  Delivery Truck ,_  Jumbo Drum ,_  11/10/2014
2791 ,_  C275 ,_  Richard ,_  9/10/2014 ,_  High ,_  SKU567 ,_  18 ,_  30.98 ,_  0.1 ,_  5.76 ,_  Regular Air ,_  Small Box ,_  10/10/2014
18308 ,_  C041 ,_  John ,_  9/10/2014 ,_  Not Specified ,_  SKU375 ,_  30 ,_  3.8 ,_  0.05 ,_  1.49 ,_  Regular Air ,_  Small Box ,_  11/10/2014
18308 ,_  C041 ,_  Bob ,_  9/10/2014 ,_  Not Specified ,_  SKU985 ,_  15 ,_  30.73 ,_  0.09 ,_  4 ,_  Regular Air ,_  Small Box ,_  9/10/2014
18308 ,_  C041 ,_  Bob ,_  9/10/2014 ,_  Not Specified ,_  SKU1242 ,_  49 ,_  125.99 ,_  0 ,_  8.08 ,_  Regular Air ,_  Small Box ,_  10/10/2014
23008 ,_  C270 ,_  John ,_  9/10/2014 ,_  Critical ,_  SKU411 ,_  10 ,_  120.98 ,_  0.1 ,_  9.07 ,_  Express Air ,_  Small Box ,_  11/10/2014
23008 ,_  C270 ,_  Bob ,_  9/10/2014 ,_  Critical ,_  SKU977 ,_  2 ,_  152.48 ,_  0.02 ,_  6.5 ,_  Express Air ,_  Small Box ,_  11/10/2014
14785 ,_  C574 ,_  Richard ,_  9/10/2014 ,_  High ,_  SKU515 ,_  20 ,_  4.91 ,_  0.08 ,_  0.5 ,_  Regular Air ,_  Small Box ,_  9/10/2014
14785 ,_  C574 ,_  John ,_  9/10/2014 ,_  High ,_  SKU757 ,_  25 ,_  28.15 ,_  0.02 ,_  6.17 ,_  Regular Air ,_  Small Pack ,_  10/10/2014
59591 ,_  C366 ,_  John ,_  9/10/2014 ,_  Not Specified ,_  SKU1107 ,_  34 ,_  100.97 ,_  0.08 ,_  14 ,_  Delivery Truck ,_  Jumbo Drum ,_  10/10/2014
59591 ,_  C366 ,_  John ,_  9/10/2014 ,_  Not Specified ,_  SKU724 ,_  29 ,_  6.48 ,_  0.07 ,_  7.07 ,_  Regular Air ,_  Small Box ,_  11/10/2014
13920 ,_  C025 ,_  John ,_  9/10/2014 ,_  Critical ,_  SKU580 ,_  25 ,_  37.94 ,_  0.1 ,_  5.08 ,_  Express Air ,_  Wrap Bag ,_  11/10/2014
13920 ,_  C025 ,_  Bob ,_  9/10/2014 ,_  Critical ,_  SKU875 ,_  24 ,_  8.57 ,_  0.06 ,_  6.14 ,_  Regular Air ,_  Small Pack ,_  10/10/2014
16610 ,_  C747 ,_  John ,_  10/10/2014 ,_  High ,_  SKU494 ,_  19 ,_  35.94 ,_  0.09 ,_  6.66 ,_  Regular Air ,_  Small Box ,_  12/10/2014
28002 ,_  C358 ,_  John ,_  10/10/2014 ,_  Critical ,_  SKU557 ,_  5 ,_  9.11 ,_  0.1 ,_  2.15 ,_  Regular Air ,_  Wrap Bag ,_  12/10/2014
54819 ,_  C617 ,_  John ,_  10/10/2014 ,_  Low ,_  SKU112 ,_  10 ,_  4.97 ,_  0.07 ,_  5.71 ,_  Regular Air ,_  Medium Box ,_  15/10/2014
54819 ,_  C617 ,_  John ,_  10/10/2014 ,_  Low ,_  SKU856 ,_  26 ,_  2.62 ,_  0.09 ,_  0.8 ,_  Regular Air ,_  Wrap Bag ,_  12/10/2014
54819 ,_  C617 ,_  Richard ,_  10/10/2014 ,_  Low ,_  SKU1161 ,_  46 ,_  65.99 ,_  0.03 ,_  8.8 ,_  Regular Air ,_  Small Box ,_  10/10/2014
46756 ,_  C164 ,_  Bob ,_  11/10/2014 ,_  Medium ,_  SKU553 ,_  3 ,_  7.28 ,_  0.01 ,_  11.15 ,_  Regular Air ,_  Small Box ,_  13/10/2014
9926 ,_  C543 ,_  John ,_  11/10/2014 ,_  High ,_  SKU106 ,_  25 ,_  5.77 ,_  0 ,_  5.92 ,_  Regular Air ,_  Medium Box ,_  13/10/2014
26146 ,_  C389 ,_  Richard ,_  11/10/2014 ,_  Low ,_  SKU286 ,_  13 ,_  104.65 ,_  0.03 ,_  18.93 ,_  Regular Air ,_  Small Box ,_  18/10/2014
26146 ,_  C389 ,_  John ,_  11/10/2014 ,_  Low ,_  SKU774 ,_  49 ,_  11.66 ,_  0.03 ,_  7.95 ,_  Regular Air ,_  Small Pack ,_  20/10/2014
48420 ,_  C085 ,_  Richard ,_  11/10/2014 ,_  Low ,_  SKU160 ,_  46 ,_  19.23 ,_  0.09 ,_  6.15 ,_  Express Air ,_  Small Pack ,_  13/10/2014
40708 ,_  C757 ,_  John ,_  12/10/2014 ,_  Not Specified ,_  SKU822 ,_  15 ,_  6.68 ,_  0.03 ,_  1.5 ,_  Regular Air ,_  Wrap Bag ,_  13/10/2014
50786 ,_  C168 ,_  Bob ,_  12/10/2014 ,_  Low ,_  SKU1094 ,_  4 ,_  119.99 ,_  0.06 ,_  14 ,_  Delivery Truck ,_  Jumbo Drum ,_  19/10/2014
8835 ,_  C348 ,_  Richard ,_  13/10/2014 ,_  Critical ,_  SKU091 ,_  12 ,_  12.2 ,_  0.05 ,_  6.02 ,_  Regular Air ,_  Small Pack ,_  14/10/2014
17024 ,_  C735 ,_  John ,_  13/10/2014 ,_  Medium ,_  SKU276 ,_  31 ,_  42.98 ,_  0.02 ,_  4.62 ,_  Regular Air ,_  Small Box ,_  15/10/2014
22208 ,_  C689 ,_  Bob ,_  13/10/2014 ,_  High ,_  SKU1045 ,_  37 ,_  30.97 ,_  0.01 ,_  4 ,_  Regular Air ,_  Small Box ,_  15/10/2014
22208 ,_  C689 ,_  Richard ,_  13/10/2014 ,_  High ,_  SKU1253 ,_  50 ,_  125.99 ,_  0.08 ,_  7.69 ,_  Regular Air ,_  Small Box ,_  15/10/2014
53766 ,_  C454 ,_  Bob ,_  13/10/2014 ,_  Not Specified ,_  SKU223 ,_  22 ,_  145.98 ,_  0.07 ,_  46.2 ,_  Delivery Truck ,_  Jumbo Box ,_  14/10/2014
43360 ,_  C518 ,_  John ,_  13/10/2014 ,_  Low ,_  SKU152 ,_  48 ,_  2.08 ,_  0 ,_  5.33 ,_  Regular Air ,_  Small Box ,_  20/10/2014
40160 ,_  C408 ,_  Richard ,_  15/10/2014 ,_  Critical ,_  SKU177 ,_  23 ,_  63.94 ,_  0.1 ,_  14.48 ,_  Regular Air ,_  Small Box ,_  16/10/2014
47108 ,_  C415 ,_  John ,_  15/10/2014 ,_  Not Specified ,_  SKU085 ,_  19 ,_  18.65 ,_  0.07 ,_  3.77 ,_  Regular Air ,_  Small Pack ,_  16/10/2014
47108 ,_  C415 ,_  Richard ,_  15/10/2014 ,_  Not Specified ,_  SKU1091 ,_  7 ,_  17.98 ,_  0.06 ,_  8.51 ,_  Regular Air ,_  Medium Box ,_  17/10/2014
47108 ,_  C415 ,_  John ,_  15/10/2014 ,_  Not Specified ,_  SKU625 ,_  26 ,_  9.99 ,_  0.1 ,_  4.78 ,_  Express Air ,_  Small Box ,_  18/10/2014
47108 ,_  C415 ,_  John ,_  15/10/2014 ,_  Not Specified ,_  SKU1141 ,_  9 ,_  175.99 ,_  0.08 ,_  8.99 ,_  Express Air ,_  Small Box ,_  16/10/2014
56995 ,_  C682 ,_  John ,_  15/10/2014 ,_  Medium ,_  SKU367 ,_  27 ,_  5.74 ,_  0.08 ,_  5.01 ,_  Express Air ,_  Small Box ,_  17/10/2014
17028 ,_  C366 ,_  Richard ,_  15/10/2014 ,_  High ,_  SKU759 ,_  19 ,_  25.99 ,_  0.02 ,_  5.37 ,_  Regular Air ,_  Small Box ,_  17/10/2014
57248 ,_  C190 ,_  Bob ,_  15/10/2014 ,_  Critical ,_  SKU369 ,_  34 ,_  4.98 ,_  0.04 ,_  4.95 ,_  Regular Air ,_  Small Box ,_  17/10/2014
8165 ,_  C124 ,_  John ,_  15/10/2014 ,_  Low ,_  SKU643 ,_  35 ,_  4.98 ,_  0.01 ,_  7.44 ,_  Regular Air ,_  Small Box ,_  24/10/2014
7906 ,_  C087 ,_  Richard ,_  17/10/2014 ,_  Medium ,_  SKU260 ,_  37 ,_  25.98 ,_  0.03 ,_  5.37 ,_  Regular Air ,_  Medium Box ,_  17/10/2014
13761 ,_  C429 ,_  Bob ,_  17/10/2014 ,_  Low ,_  SKU954 ,_  32 ,_  78.8 ,_  0.09 ,_  35 ,_  Regular Air ,_  Large Box ,_  21/10/2014
31493 ,_  C297 ,_  John ,_  17/10/2014 ,_  High ,_  SKU091 ,_  8 ,_  12.2 ,_  0 ,_  6.02 ,_  Express Air ,_  Small Pack ,_  18/10/2014
43044 ,_  C457 ,_  Richard ,_  17/10/2014 ,_  Medium ,_  SKU443 ,_  23 ,_  4.24 ,_  0.06 ,_  5.41 ,_  Regular Air ,_  Small Box ,_  19/10/2014
43044 ,_  C457 ,_  Bob ,_  17/10/2014 ,_  Medium ,_  SKU1130 ,_  3 ,_  6783.02 ,_  0.04 ,_  24.49 ,_  Regular Air ,_  Large Box ,_  19/10/2014
26342 ,_  C447 ,_  Bob ,_  18/10/2014 ,_  Low ,_  SKU563 ,_  24 ,_  9.99 ,_  0.02 ,_  11.59 ,_  Regular Air ,_  Small Box ,_  27/10/2014
26342 ,_  C447 ,_  John ,_  18/10/2014 ,_  Low ,_  SKU657 ,_  41 ,_  48.04 ,_  0.02 ,_  5.79 ,_  Regular Air ,_  Small Box ,_  23/10/2014
26342 ,_  C447 ,_  Bob ,_  18/10/2014 ,_  Low ,_  SKU696 ,_  3 ,_  6.68 ,_  0.04 ,_  4.91 ,_  Regular Air ,_  Small Box ,_  25/10/2014
2086 ,_  C111 ,_  Richard ,_  18/10/2014 ,_  Critical ,_  SKU636 ,_  24 ,_  55.98 ,_  0.01 ,_  4.86 ,_  Express Air ,_  Small Box ,_  20/10/2014
2086 ,_  C111 ,_  Richard ,_  18/10/2014 ,_  Critical ,_  SKU1252 ,_  38 ,_  65.99 ,_  0.04 ,_  8.99 ,_  Regular Air ,_  Small Box ,_  19/10/2014
2086 ,_  C111 ,_  Richard ,_  18/10/2014 ,_  Critical ,_  SKU079 ,_  9 ,_  128.24 ,_  0.01 ,_  12.65 ,_  Regular Air ,_  Medium Box ,_  21/10/2014
41255 ,_  C155 ,_  John ,_  18/10/2014 ,_  Low ,_  SKU208 ,_  22 ,_  60.65 ,_  0.01 ,_  12.23 ,_  Regular Air ,_  Medium Box ,_  25/10/2014
28614 ,_  C738 ,_  Richard ,_  19/10/2014 ,_  Critical ,_  SKU993 ,_  50 ,_  159.99 ,_  0.05 ,_  5.5 ,_  Regular Air ,_  Small Box ,_  21/10/2014
52615 ,_  C474 ,_  John ,_  19/10/2014 ,_  Low ,_  SKU310 ,_  4 ,_  4.48 ,_  0.05 ,_  49 ,_  Regular Air ,_  Large Box ,_  23/10/2014
52615 ,_  C474 ,_  Richard ,_  19/10/2014 ,_  Low ,_  SKU443 ,_  18 ,_  4.24 ,_  0.1 ,_  5.41 ,_  Regular Air ,_  Small Box ,_  23/10/2014
53222 ,_  C582 ,_  John ,_  19/10/2014 ,_  Low ,_  SKU633 ,_  2 ,_  6.48 ,_  0.07 ,_  9.54 ,_  Regular Air ,_  Small Box ,_  19/10/2014
39649 ,_  C420 ,_  Richard ,_  19/10/2014 ,_  High ,_  SKU1204 ,_  10 ,_  155.99 ,_  0.01 ,_  8.99 ,_  Express Air ,_  Small Box ,_  20/10/2014
39649 ,_  C420 ,_  Bob ,_  19/10/2014 ,_  High ,_  SKU693 ,_  9 ,_  5.98 ,_  0.01 ,_  5.46 ,_  Regular Air ,_  Small Box ,_  21/10/2014
16196 ,_  C486 ,_  John ,_  20/10/2014 ,_  High ,_  SKU062 ,_  44 ,_  320.98 ,_  0.03 ,_  24.49 ,_  Regular Air ,_  Large Box ,_  22/10/2014
16196 ,_  C486 ,_  Richard ,_  20/10/2014 ,_  High ,_  SKU1236 ,_  39 ,_  125.99 ,_  0.06 ,_  8.8 ,_  Regular Air ,_  Small Box ,_  21/10/2014
19522 ,_  C013 ,_  Bob ,_  20/10/2014 ,_  Medium ,_  SKU375 ,_  44 ,_  3.8 ,_  0.06 ,_  1.49 ,_  Regular Air ,_  Small Box ,_  21/10/2014
19522 ,_  C013 ,_  Bob ,_  20/10/2014 ,_  Medium ,_  SKU781 ,_  37 ,_  1.76 ,_  0.06 ,_  0.7 ,_  Regular Air ,_  Wrap Bag ,_  21/10/2014
36835 ,_  C792 ,_  John ,_  20/10/2014 ,_  Critical ,_  SKU403 ,_  39 ,_  315.98 ,_  0.03 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  22/10/2014
36835 ,_  C792 ,_  Bob ,_  20/10/2014 ,_  Critical ,_  SKU077 ,_  25 ,_  276.2 ,_  0.09 ,_  24.49 ,_  Regular Air ,_  Large Box ,_  21/10/2014
36835 ,_  C792 ,_  Bob ,_  20/10/2014 ,_  Critical ,_  SKU177 ,_  18 ,_  63.94 ,_  0.03 ,_  14.48 ,_  Regular Air ,_  Small Box ,_  21/10/2014
50626 ,_  C217 ,_  John ,_  20/10/2014 ,_  Medium ,_  SKU023 ,_  18 ,_  170.98 ,_  0 ,_  35.89 ,_  Delivery Truck ,_  Jumbo Box ,_  21/10/2014
50626 ,_  C217 ,_  Richard ,_  20/10/2014 ,_  Medium ,_  SKU1075 ,_  42 ,_  599.99 ,_  0.04 ,_  24.49 ,_  Regular Air ,_  Large Box ,_  22/10/2014
12581 ,_  C718 ,_  Richard ,_  20/10/2014 ,_  High ,_  SKU1209 ,_  31 ,_  65.99 ,_  0 ,_  5.99 ,_  Express Air ,_  Small Box ,_  22/10/2014
6246 ,_  C612 ,_  Bob ,_  21/10/2014 ,_  Not Specified ,_  SKU859 ,_  13 ,_  3.93 ,_  0.06 ,_  0.99 ,_  Regular Air ,_  Wrap Bag ,_  23/10/2014
26565 ,_  C140 ,_  Bob ,_  21/10/2014 ,_  Medium ,_  SKU952 ,_  49 ,_  419.19 ,_  0.02 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  22/10/2014
11335 ,_  C521 ,_  Richard ,_  21/10/2014 ,_  High ,_  SKU534 ,_  3 ,_  4.98 ,_  0.08 ,_  0.49 ,_  Regular Air ,_  Small Box ,_  22/10/2014
11335 ,_  C521 ,_  Richard ,_  21/10/2014 ,_  High ,_  SKU1094 ,_  8 ,_  119.99 ,_  0.09 ,_  14 ,_  Delivery Truck ,_  Jumbo Drum ,_  23/10/2014
58693 ,_  C118 ,_  Richard ,_  21/10/2014 ,_  Low ,_  SKU399 ,_  50 ,_  15.99 ,_  0 ,_  13.18 ,_  Regular Air ,_  Small Box ,_  25/10/2014
48929 ,_  C679 ,_  Bob ,_  22/10/2014 ,_  High ,_  SKU613 ,_  1 ,_  35.44 ,_  0.01 ,_  19.99 ,_  Regular Air ,_  Small Box ,_  23/10/2014
48929 ,_  C679 ,_  Richard ,_  22/10/2014 ,_  High ,_  SKU658 ,_  45 ,_  47.9 ,_  0.03 ,_  5.86 ,_  Regular Air ,_  Small Box ,_  25/10/2014
34631 ,_  C105 ,_  John ,_  23/10/2014 ,_  Not Specified ,_  SKU370 ,_  5 ,_  3.36 ,_  0.06 ,_  6.27 ,_  Regular Air ,_  Small Box ,_  24/10/2014
34631 ,_  C105 ,_  Bob ,_  23/10/2014 ,_  Not Specified ,_  SKU1074 ,_  19 ,_  699.99 ,_  0.07 ,_  24.49 ,_  Regular Air ,_  Large Box ,_  25/10/2014
34918 ,_  C030 ,_  Bob ,_  23/10/2014 ,_  Medium ,_  SKU041 ,_  12 ,_  180.98 ,_  0.06 ,_  26.2 ,_  Delivery Truck ,_  Jumbo Drum ,_  24/10/2014
34918 ,_  C030 ,_  Richard ,_  23/10/2014 ,_  Medium ,_  SKU188 ,_  25 ,_  7.28 ,_  0.01 ,_  7.98 ,_  Regular Air ,_  Wrap Bag ,_  25/10/2014
4835 ,_  C277 ,_  Richard ,_  24/10/2014 ,_  Critical ,_  SKU882 ,_  3 ,_  2.52 ,_  0.04 ,_  1.92 ,_  Regular Air ,_  Wrap Bag ,_  24/10/2014
38887 ,_  C777 ,_  Bob ,_  24/10/2014 ,_  Critical ,_  SKU339 ,_  25 ,_  14.45 ,_  0.02 ,_  7.17 ,_  Regular Air ,_  Small Box ,_  25/10/2014
38887 ,_  C777 ,_  Bob ,_  24/10/2014 ,_  Critical ,_  SKU769 ,_  50 ,_  5.58 ,_  0.07 ,_  1.99 ,_  Regular Air ,_  Wrap Bag ,_  26/10/2014
17124 ,_  C792 ,_  Bob ,_  25/10/2014 ,_  Critical ,_  SKU885 ,_  39 ,_  3.14 ,_  0.05 ,_  1.92 ,_  Express Air ,_  Wrap Bag ,_  26/10/2014
50656 ,_  C589 ,_  John ,_  25/10/2014 ,_  Critical ,_  SKU284 ,_  42 ,_  4.37 ,_  0 ,_  5.15 ,_  Regular Air ,_  Small Box ,_  27/10/2014
50656 ,_  C589 ,_  John ,_  25/10/2014 ,_  Critical ,_  SKU050 ,_  31 ,_  500.98 ,_  0.01 ,_  56 ,_  Delivery Truck ,_  Jumbo Drum ,_  26/10/2014
50656 ,_  C589 ,_  Richard ,_  25/10/2014 ,_  Critical ,_  SKU105 ,_  39 ,_  12.58 ,_  0.02 ,_  5.16 ,_  Regular Air ,_  Small Box ,_  25/10/2014
50656 ,_  C589 ,_  Bob ,_  25/10/2014 ,_  Critical ,_  SKU121 ,_  15 ,_  7.7 ,_  0.1 ,_  3.68 ,_  Regular Air ,_  Wrap Bag ,_  26/10/2014
38599 ,_  C165 ,_  John ,_  26/10/2014 ,_  High ,_  SKU968 ,_  27 ,_  101.41 ,_  0.09 ,_  35 ,_  Regular Air ,_  Large Box ,_  27/10/2014
15904 ,_  C778 ,_  John ,_  27/10/2014 ,_  Not Specified ,_  SKU801 ,_  39 ,_  3.28 ,_  0.08 ,_  3.97 ,_  Regular Air ,_  Wrap Bag ,_  28/10/2014
15904 ,_  C778 ,_  John ,_  27/10/2014 ,_  Not Specified ,_  SKU818 ,_  49 ,_  40.97 ,_  0.09 ,_  8.99 ,_  Express Air ,_  Small Pack ,_  29/10/2014
17251 ,_  C171 ,_  John ,_  27/10/2014 ,_  Not Specified ,_  SKU1154 ,_  26 ,_  125.99 ,_  0 ,_  8.99 ,_  Regular Air ,_  Small Box ,_  29/10/2014
