Order ID  $§_44_ Customer ID  $§_44_ SalesPerson  $§_44_ Order Date  $§_44_ Order Priority  $§_44_ SKU  $§_44_ Order Quantity  $§_44_ Unit Sell Price  $§_44_ Discount  $§_44_ Shipping Amount  $§_44_ Ship Mode  $§_44_ Product Container  $§_44_ Ship Date
57537  $§_44_ C591  $§_44_ John  $§_44_ 18/09/2020  $§_44_ Medium  $§_44_ SKU461  $§_44_ 13  $§_44_ 4.82  $§_44_ 0.03  $§_44_ 5.24  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 19/09/2020
57537  $§_44_ C591  $§_44_ Richard  $§_44_ 18/09/2020  $§_44_ Medium  $§_44_ SKU994  $§_44_ 29  $§_44_ 100.97  $§_44_ 0.05  $§_44_ 7.18  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 19/09/2020
57537  $§_44_ C591  $§_44_ Richard  $§_44_ 18/09/2020  $§_44_ Medium  $§_44_ SKU600  $§_44_ 4  $§_44_ 3.98  $§_44_ 0.09  $§_44_ 2.97  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 18/09/2020
33479  $§_44_ C605  $§_44_ Richard  $§_44_ 18/09/2020  $§_44_ Critical  $§_44_ SKU730  $§_44_ 24  $§_44_ 6.48  $§_44_ 0.04  $§_44_ 5.11  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 20/09/2020
52419  $§_44_ C164  $§_44_ John  $§_44_ 18/09/2020  $§_44_ High  $§_44_ SKU918  $§_44_ 32  $§_44_ 111.03  $§_44_ 0.09  $§_44_ 8.64  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 19/09/2020
2885  $§_44_ C582  $§_44_ Bob  $§_44_ 18/09/2020  $§_44_ Not Specified  $§_44_ SKU716  $§_44_ 29  $§_44_ 6.48  $§_44_ 0.06  $§_44_ 8.4  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 18/09/2020
2885  $§_44_ C582  $§_44_ Richard  $§_44_ 18/09/2020  $§_44_ Not Specified  $§_44_ SKU898  $§_44_ 46  $§_44_ 15.42  $§_44_ 0.06  $§_44_ 5.41  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 20/09/2020
33479  $§_44_ C605  $§_44_ John  $§_44_ 18/09/2020  $§_44_ Critical  $§_44_ SKU400  $§_44_ 50  $§_44_ 15.01  $§_44_ 0.07  $§_44_ 8.4  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 20/09/2020
33479  $§_44_ C605  $§_44_ Richard  $§_44_ 18/09/2020  $§_44_ Critical  $§_44_ SKU571  $§_44_ 27  $§_44_ 8.56  $§_44_ 0.06  $§_44_ 5.16  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 20/09/2020
12096  $§_44_ C538  $§_44_ Bob  $§_44_ 19/09/2020  $§_44_ Medium  $§_44_ SKU1151  $§_44_ 46  $§_44_ 200.99  $§_44_ 0.02  $§_44_ 8.08  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 19/09/2020
12096  $§_44_ C538  $§_44_ Bob  $§_44_ 19/09/2020  $§_44_ Medium  $§_44_ SKU156  $§_44_ 23  $§_44_ 194.3  $§_44_ 0.01  $§_44_ 11.54  $§_44_ Regular Air  $§_44_ Large Box  $§_44_ 21/09/2020
29537  $§_44_ C399  $§_44_ Bob  $§_44_ 19/09/2020  $§_44_ Low  $§_44_ SKU270  $§_44_ 30  $§_44_ 10.89  $§_44_ 0.08  $§_44_ 4.5  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 28/09/2020
17157  $§_44_ C634  $§_44_ John  $§_44_ 19/09/2020  $§_44_ Low  $§_44_ SKU1210  $§_44_ 31  $§_44_ 125.99  $§_44_ 0.09  $§_44_ 4.2  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 23/09/2020
20354  $§_44_ C479  $§_44_ Bob  $§_44_ 19/09/2020  $§_44_ Critical  $§_44_ SKU538  $§_44_ 24  $§_44_ 3.15  $§_44_ 0.02  $§_44_ 0.49  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 21/09/2020
33729  $§_44_ C055  $§_44_ Richard  $§_44_ 19/09/2020  $§_44_ Not Specified  $§_44_ SKU969  $§_44_ 26  $§_44_ 279.48  $§_44_ 0.07  $§_44_ 35  $§_44_ Regular Air  $§_44_ Large Box  $§_44_ 20/09/2020
39783  $§_44_ C668  $§_44_ John  $§_44_ 20/09/2020  $§_44_ Not Specified  $§_44_ SKU282  $§_44_ 19  $§_44_ 4.06  $§_44_ 0.04  $§_44_ 6.89  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 22/09/2020
39783  $§_44_ C668  $§_44_ Richard  $§_44_ 20/09/2020  $§_44_ Not Specified  $§_44_ SKU406  $§_44_ 31  $§_44_ 8.85  $§_44_ 0.02  $§_44_ 5.6  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 22/09/2020
39783  $§_44_ C668  $§_44_ Bob  $§_44_ 20/09/2020  $§_44_ Not Specified  $§_44_ SKU532  $§_44_ 29  $§_44_ 3.15  $§_44_ 0.02  $§_44_ 0.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 21/09/2020
33893  $§_44_ C683  $§_44_ Richard  $§_44_ 20/09/2020  $§_44_ Not Specified  $§_44_ SKU477  $§_44_ 6  $§_44_ 35.89  $§_44_ 0  $§_44_ 14.72  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 22/09/2020
33893  $§_44_ C683  $§_44_ John  $§_44_ 20/09/2020  $§_44_ Not Specified  $§_44_ SKU764  $§_44_ 16  $§_44_ 5.85  $§_44_ 0.09  $§_44_ 2.27  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 21/09/2020
38723  $§_44_ C618  $§_44_ John  $§_44_ 20/09/2020  $§_44_ Critical  $§_44_ SKU910  $§_44_ 39  $§_44_ 64.98  $§_44_ 0  $§_44_ 6.88  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 22/09/2020
38723  $§_44_ C618  $§_44_ John  $§_44_ 20/09/2020  $§_44_ Critical  $§_44_ SKU979  $§_44_ 9  $§_44_ 19.98  $§_44_ 0.09  $§_44_ 4  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 21/09/2020
17799  $§_44_ C199  $§_44_ John  $§_44_ 20/09/2020  $§_44_ Medium  $§_44_ SKU115  $§_44_ 8  $§_44_ 16.98  $§_44_ 0.02  $§_44_ 12.39  $§_44_ Regular Air  $§_44_ Large Box  $§_44_ 22/09/2020
55170  $§_44_ C225  $§_44_ John  $§_44_ 21/09/2020  $§_44_ Critical  $§_44_ SKU748  $§_44_ 22  $§_44_ 43.98  $§_44_ 0.04  $§_44_ 8.99  $§_44_ Express Air  $§_44_ Small Pack  $§_44_ 23/09/2020
36229  $§_44_ C593  $§_44_ Richard  $§_44_ 21/09/2020  $§_44_ Not Specified  $§_44_ SKU1086  $§_44_ 12  $§_44_ 120.97  $§_44_ 0.02  $§_44_ 7.11  $§_44_ Regular Air  $§_44_ Medium Box  $§_44_ 24/09/2020
36229  $§_44_ C593  $§_44_ Richard  $§_44_ 21/09/2020  $§_44_ Not Specified  $§_44_ SKU226  $§_44_ 24  $§_44_ 146.34  $§_44_ 0.01  $§_44_ 43.75  $§_44_ Delivery Truck  $§_44_ Jumbo Box  $§_44_ 23/09/2020
59585  $§_44_ C252  $§_44_ Bob  $§_44_ 22/09/2020  $§_44_ High  $§_44_ SKU1085  $§_44_ 45  $§_44_ 15.99  $§_44_ 0.07  $§_44_ 9.4  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 23/09/2020
3556  $§_44_ C304  $§_44_ Richard  $§_44_ 22/09/2020  $§_44_ Not Specified  $§_44_ SKU367  $§_44_ 48  $§_44_ 5.74  $§_44_ 0.05  $§_44_ 5.01  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 25/09/2020
3556  $§_44_ C304  $§_44_ Bob  $§_44_ 22/09/2020  $§_44_ Not Specified  $§_44_ SKU079  $§_44_ 41  $§_44_ 128.24  $§_44_ 0.1  $§_44_ 12.65  $§_44_ Regular Air  $§_44_ Medium Box  $§_44_ 22/09/2020
25443  $§_44_ C638  $§_44_ Bob  $§_44_ 22/09/2020  $§_44_ Medium  $§_44_ SKU1082  $§_44_ 33  $§_44_ 15.99  $§_44_ 0.01  $§_44_ 11.28  $§_44_ Regular Air  $§_44_ Medium Box  $§_44_ 22/09/2020
37158  $§_44_ C054  $§_44_ Bob  $§_44_ 22/09/2020  $§_44_ Low  $§_44_ SKU715  $§_44_ 25  $§_44_ 6.48  $§_44_ 0.05  $§_44_ 7.37  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 27/09/2020
30913  $§_44_ C659  $§_44_ Richard  $§_44_ 22/09/2020  $§_44_ Medium  $§_44_ SKU351  $§_44_ 23  $§_44_ 5.98  $§_44_ 0.01  $§_44_ 1.49  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 23/09/2020
30913  $§_44_ C659  $§_44_ Bob  $§_44_ 22/09/2020  $§_44_ Medium  $§_44_ SKU1064  $§_44_ 36  $§_44_ 22.24  $§_44_ 0.08  $§_44_ 1.99  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 24/09/2020
30913  $§_44_ C659  $§_44_ Richard  $§_44_ 22/09/2020  $§_44_ Medium  $§_44_ SKU519  $§_44_ 44  $§_44_ 2.89  $§_44_ 0.02  $§_44_ 0.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 24/09/2020
30913  $§_44_ C659  $§_44_ John  $§_44_ 22/09/2020  $§_44_ Medium  $§_44_ SKU082  $§_44_ 24  $§_44_ 19.98  $§_44_ 0.07  $§_44_ 10.49  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 24/09/2020
17187  $§_44_ C093  $§_44_ Richard  $§_44_ 23/09/2020  $§_44_ High  $§_44_ SKU1120  $§_44_ 4  $§_44_ 810.98  $§_44_ 0.09  $§_44_ 16.06  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 25/09/2020
22055  $§_44_ C721  $§_44_ Bob  $§_44_ 23/09/2020  $§_44_ Medium  $§_44_ SKU072  $§_44_ 40  $§_44_ 160.98  $§_44_ 0.05  $§_44_ 30  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 25/09/2020
19361  $§_44_ C782  $§_44_ John  $§_44_ 23/09/2020  $§_44_ Low  $§_44_ SKU448  $§_44_ 21  $§_44_ 37.7  $§_44_ 0.06  $§_44_ 2.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 2/10/2020
19361  $§_44_ C782  $§_44_ John  $§_44_ 23/09/2020  $§_44_ Low  $§_44_ SKU571  $§_44_ 43  $§_44_ 8.56  $§_44_ 0.07  $§_44_ 5.16  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 30/09/2020
45571  $§_44_ C633  $§_44_ Bob  $§_44_ 23/09/2020  $§_44_ Medium  $§_44_ SKU939  $§_44_ 43  $§_44_ 12.21  $§_44_ 0.05  $§_44_ 4.81  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 24/09/2020
45571  $§_44_ C633  $§_44_ John  $§_44_ 23/09/2020  $§_44_ Medium  $§_44_ SKU1223  $§_44_ 47  $§_44_ 155.99  $§_44_ 0.06  $§_44_ 8.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 25/09/2020
45571  $§_44_ C633  $§_44_ John  $§_44_ 23/09/2020  $§_44_ Medium  $§_44_ SKU1091  $§_44_ 44  $§_44_ 17.98  $§_44_ 0.1  $§_44_ 8.51  $§_44_ Regular Air  $§_44_ Medium Box  $§_44_ 25/09/2020
19361  $§_44_ C782  $§_44_ John  $§_44_ 23/09/2020  $§_44_ Low  $§_44_ SKU159  $§_44_ 21  $§_44_ 25.38  $§_44_ 0.05  $§_44_ 8.99  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 25/09/2020
13984  $§_44_ C447  $§_44_ Richard  $§_44_ 24/09/2020  $§_44_ Critical  $§_44_ SKU206  $§_44_ 30  $§_44_ 70.71  $§_44_ 0.05  $§_44_ 37.58  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 24/09/2020
35554  $§_44_ C199  $§_44_ Bob  $§_44_ 24/09/2020  $§_44_ Not Specified  $§_44_ SKU018  $§_44_ 34  $§_44_ 130.98  $§_44_ 0.05  $§_44_ 54.74  $§_44_ Delivery Truck  $§_44_ Jumbo Box  $§_44_ 26/09/2020
11650  $§_44_ C781  $§_44_ Richard  $§_44_ 24/09/2020  $§_44_ Not Specified  $§_44_ SKU818  $§_44_ 26  $§_44_ 40.97  $§_44_ 0.06  $§_44_ 8.99  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 26/09/2020
11650  $§_44_ C781  $§_44_ John  $§_44_ 24/09/2020  $§_44_ Not Specified  $§_44_ SKU1003  $§_44_ 30  $§_44_ 8.32  $§_44_ 0.08  $§_44_ 2.38  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 25/09/2020
55655  $§_44_ C756  $§_44_ Richard  $§_44_ 24/09/2020  $§_44_ Low  $§_44_ SKU1243  $§_44_ 33  $§_44_ 125.99  $§_44_ 0.02  $§_44_ 8.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 26/09/2020
23648  $§_44_ C472  $§_44_ John  $§_44_ 24/09/2020  $§_44_ Critical  $§_44_ SKU977  $§_44_ 44  $§_44_ 152.48  $§_44_ 0.03  $§_44_ 6.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 25/09/2020
23648  $§_44_ C472  $§_44_ Bob  $§_44_ 24/09/2020  $§_44_ Critical  $§_44_ SKU516  $§_44_ 4  $§_44_ 2.61  $§_44_ 0.1  $§_44_ 0.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 25/09/2020
52320  $§_44_ C653  $§_44_ Bob  $§_44_ 24/09/2020  $§_44_ Low  $§_44_ SKU819  $§_44_ 41  $§_44_ 2.88  $§_44_ 0.1  $§_44_ 1.01  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 28/09/2020
19425  $§_44_ C136  $§_44_ Bob  $§_44_ 24/09/2020  $§_44_ Not Specified  $§_44_ SKU876  $§_44_ 34  $§_44_ 5.68  $§_44_ 0  $§_44_ 3.6  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 25/09/2020
51107  $§_44_ C481  $§_44_ John  $§_44_ 25/09/2020  $§_44_ Not Specified  $§_44_ SKU445  $§_44_ 36  $§_44_ 21.38  $§_44_ 0  $§_44_ 2.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 26/09/2020
39972  $§_44_ C700  $§_44_ John  $§_44_ 25/09/2020  $§_44_ Not Specified  $§_44_ SKU506  $§_44_ 35  $§_44_ 6.3  $§_44_ 0.03  $§_44_ 0.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 26/09/2020
39972  $§_44_ C700  $§_44_ Richard  $§_44_ 25/09/2020  $§_44_ Not Specified  $§_44_ SKU520  $§_44_ 36  $§_44_ 3.69  $§_44_ 0.01  $§_44_ 0.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 27/09/2020
39972  $§_44_ C700  $§_44_ Bob  $§_44_ 25/09/2020  $§_44_ Not Specified  $§_44_ SKU459  $§_44_ 19  $§_44_ 5.06  $§_44_ 0.05  $§_44_ 2.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 28/09/2020
21792  $§_44_ C604  $§_44_ Richard  $§_44_ 25/09/2020  $§_44_ Not Specified  $§_44_ SKU413  $§_44_ 26  $§_44_ 14.48  $§_44_ 0.09  $§_44_ 6.46  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 27/09/2020
30720  $§_44_ C092  $§_44_ Richard  $§_44_ 27/09/2020  $§_44_ Low  $§_44_ SKU154  $§_44_ 27  $§_44_ 95.46  $§_44_ 0.09  $§_44_ 18.13  $§_44_ Express Air  $§_44_ Large Box  $§_44_ 2/10/2020
30720  $§_44_ C092  $§_44_ Bob  $§_44_ 27/09/2020  $§_44_ Low  $§_44_ SKU367  $§_44_ 5  $§_44_ 5.74  $§_44_ 0.07  $§_44_ 5.01  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 4/10/2020
30720  $§_44_ C092  $§_44_ Richard  $§_44_ 27/09/2020  $§_44_ Low  $§_44_ SKU1036  $§_44_ 37  $§_44_ 43.98  $§_44_ 0.01  $§_44_ 1.99  $§_44_ Express Air  $§_44_ Small Pack  $§_44_ 4/10/2020
57570  $§_44_ C197  $§_44_ Bob  $§_44_ 28/09/2020  $§_44_ High  $§_44_ SKU011  $§_44_ 27  $§_44_ 70.98  $§_44_ 0.09  $§_44_ 26.74  $§_44_ Delivery Truck  $§_44_ Jumbo Box  $§_44_ 30/09/2020
57570  $§_44_ C197  $§_44_ Richard  $§_44_ 28/09/2020  $§_44_ High  $§_44_ SKU617  $§_44_ 15  $§_44_ 48.04  $§_44_ 0.1  $§_44_ 7.23  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 30/09/2020
34406  $§_44_ C265  $§_44_ Richard  $§_44_ 28/09/2020  $§_44_ Medium  $§_44_ SKU861  $§_44_ 29  $§_44_ 4.71  $§_44_ 0.02  $§_44_ 0.7  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 29/09/2020
26657  $§_44_ C775  $§_44_ Richard  $§_44_ 29/09/2020  $§_44_ Medium  $§_44_ SKU458  $§_44_ 28  $§_44_ 40.98  $§_44_ 0.06  $§_44_ 7.47  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 1/10/2020
16518  $§_44_ C444  $§_44_ John  $§_44_ 29/09/2020  $§_44_ Critical  $§_44_ SKU618  $§_44_ 4  $§_44_ 18.97  $§_44_ 0.03  $§_44_ 5.21  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 30/09/2020
16518  $§_44_ C444  $§_44_ Richard  $§_44_ 29/09/2020  $§_44_ Critical  $§_44_ SKU1193  $§_44_ 36  $§_44_ 85.99  $§_44_ 0.03  $§_44_ 0.99  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 2/10/2020
36998  $§_44_ C155  $§_44_ Bob  $§_44_ 29/09/2020  $§_44_ Low  $§_44_ SKU149  $§_44_ 50  $§_44_ 9.98  $§_44_ 0.07  $§_44_ 12.52  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 4/10/2020
36998  $§_44_ C155  $§_44_ Bob  $§_44_ 29/09/2020  $§_44_ Low  $§_44_ SKU633  $§_44_ 41  $§_44_ 6.48  $§_44_ 0.1  $§_44_ 9.54  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 6/10/2020
36998  $§_44_ C155  $§_44_ Richard  $§_44_ 29/09/2020  $§_44_ Low  $§_44_ SKU704  $§_44_ 8  $§_44_ 6.48  $§_44_ 0.02  $§_44_ 5.19  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 1/10/2020
55968  $§_44_ C134  $§_44_ John  $§_44_ 30/09/2020  $§_44_ Low  $§_44_ SKU762  $§_44_ 40  $§_44_ 1.82  $§_44_ 0.05  $§_44_ 1  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 2/10/2020
27300  $§_44_ C713  $§_44_ John  $§_44_ 30/09/2020  $§_44_ Not Specified  $§_44_ SKU1022  $§_44_ 50  $§_44_ 73.98  $§_44_ 0.1  $§_44_ 4  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 1/10/2020
27300  $§_44_ C713  $§_44_ Bob  $§_44_ 30/09/2020  $§_44_ Not Specified  $§_44_ SKU821  $§_44_ 27  $§_44_ 2.1  $§_44_ 0.04  $§_44_ 0.7  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 30/09/2020
8678  $§_44_ C442  $§_44_ John  $§_44_ 30/09/2020  $§_44_ Low  $§_44_ SKU888  $§_44_ 31  $§_44_ 29.74  $§_44_ 0  $§_44_ 6.64  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 5/10/2020
18592  $§_44_ C581  $§_44_ John  $§_44_ 30/09/2020  $§_44_ Critical  $§_44_ SKU879  $§_44_ 2  $§_44_ 10.98  $§_44_ 0.04  $§_44_ 3.37  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 1/10/2020
18374  $§_44_ C571  $§_44_ Bob  $§_44_ 30/09/2020  $§_44_ Low  $§_44_ SKU585  $§_44_ 21  $§_44_ 7.28  $§_44_ 0.09  $§_44_ 5.47  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 2/10/2020
39654  $§_44_ C312  $§_44_ John  $§_44_ 30/09/2020  $§_44_ Medium  $§_44_ SKU445  $§_44_ 39  $§_44_ 21.38  $§_44_ 0.03  $§_44_ 2.99  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 1/10/2020
293  $§_44_ C069  $§_44_ Bob  $§_44_ 1/10/2020  $§_44_ High  $§_44_ SKU258  $§_44_ 49  $§_44_ 208.16  $§_44_ 0.07  $§_44_ 68.02  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 2/10/2020
293  $§_44_ C069  $§_44_ John  $§_44_ 1/10/2020  $§_44_ High  $§_44_ SKU371  $§_44_ 27  $§_44_ 8.69  $§_44_ 0.01  $§_44_ 2.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 3/10/2020
22980  $§_44_ C642  $§_44_ Bob  $§_44_ 1/10/2020  $§_44_ Not Specified  $§_44_ SKU908  $§_44_ 17  $§_44_ 12.44  $§_44_ 0  $§_44_ 6.27  $§_44_ Regular Air  $§_44_ Medium Box  $§_44_ 2/10/2020
22980  $§_44_ C642  $§_44_ Bob  $§_44_ 1/10/2020  $§_44_ Not Specified  $§_44_ SKU669  $§_44_ 10  $§_44_ 4.98  $§_44_ 0.06  $§_44_ 5.49  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 2/10/2020
20579  $§_44_ C377  $§_44_ John  $§_44_ 1/10/2020  $§_44_ Medium  $§_44_ SKU1222  $§_44_ 16  $§_44_ 110.99  $§_44_ 0.1  $§_44_ 8.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 4/10/2020
929  $§_44_ C481  $§_44_ Bob  $§_44_ 1/10/2020  $§_44_ High  $§_44_ SKU1040  $§_44_ 21  $§_44_ 10.97  $§_44_ 0.04  $§_44_ 6.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 4/10/2020
929  $§_44_ C481  $§_44_ Bob  $§_44_ 1/10/2020  $§_44_ High  $§_44_ SKU881  $§_44_ 39  $§_44_ 2.08  $§_44_ 0.04  $§_44_ 2.56  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 3/10/2020
6150  $§_44_ C549  $§_44_ Richard  $§_44_ 1/10/2020  $§_44_ Critical  $§_44_ SKU577  $§_44_ 38  $§_44_ 4.98  $§_44_ 0.06  $§_44_ 0.8  $§_44_ Regular Air  $§_44_ Wrap Bag  $§_44_ 2/10/2020
4261  $§_44_ C459  $§_44_ John  $§_44_ 2/10/2020  $§_44_ Critical  $§_44_ SKU303  $§_44_ 22  $§_44_ 68.81  $§_44_ 0.04  $§_44_ 60  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 3/10/2020
4261  $§_44_ C459  $§_44_ Richard  $§_44_ 2/10/2020  $§_44_ Critical  $§_44_ SKU663  $§_44_ 33  $§_44_ 5.98  $§_44_ 0.08  $§_44_ 5.35  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 4/10/2020
4261  $§_44_ C459  $§_44_ Bob  $§_44_ 2/10/2020  $§_44_ Critical  $§_44_ SKU304  $§_44_ 32  $§_44_ 300.65  $§_44_ 0.04  $§_44_ 24.49  $§_44_ Regular Air  $§_44_ Large Box  $§_44_ 4/10/2020
4261  $§_44_ C459  $§_44_ Bob  $§_44_ 2/10/2020  $§_44_ Critical  $§_44_ SKU667  $§_44_ 48  $§_44_ 5.78  $§_44_ 0.04  $§_44_ 5.37  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 4/10/2020
25476  $§_44_ C189  $§_44_ Bob  $§_44_ 2/10/2020  $§_44_ Not Specified  $§_44_ SKU1014  $§_44_ 21  $§_44_ 35.41  $§_44_ 0.09  $§_44_ 1.99  $§_44_ Regular Air  $§_44_ Small Pack  $§_44_ 4/10/2020
25476  $§_44_ C189  $§_44_ John  $§_44_ 2/10/2020  $§_44_ Not Specified  $§_44_ SKU1072  $§_44_ 4  $§_44_ 3499.99  $§_44_ 0.05  $§_44_ 24.49  $§_44_ Regular Air  $§_44_ Large Box  $§_44_ 3/10/2020
18596  $§_44_ C004  $§_44_ Bob  $§_44_ 2/10/2020  $§_44_ Low  $§_44_ SKU076  $§_44_ 42  $§_44_ 110.98  $§_44_ 0.02  $§_44_ 30  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 4/10/2020
18596  $§_44_ C004  $§_44_ Bob  $§_44_ 2/10/2020  $§_44_ Low  $§_44_ SKU510  $§_44_ 32  $§_44_ 12.53  $§_44_ 0.01  $§_44_ 0.5  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 4/10/2020
31266  $§_44_ C642  $§_44_ Bob  $§_44_ 3/10/2020  $§_44_ High  $§_44_ SKU1116  $§_44_ 16  $§_44_ 399.98  $§_44_ 0.04  $§_44_ 12.06  $§_44_ Delivery Truck  $§_44_ Jumbo Box  $§_44_ 4/10/2020
46534  $§_44_ C149  $§_44_ Richard  $§_44_ 3/10/2020  $§_44_ High  $§_44_ SKU1084  $§_44_ 13  $§_44_ 99.99  $§_44_ 0.05  $§_44_ 19.99  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 5/10/2020
51333  $§_44_ C744  $§_44_ Bob  $§_44_ 4/10/2020  $§_44_ Not Specified  $§_44_ SKU1112  $§_44_ 30  $§_44_ 80.97  $§_44_ 0.1  $§_44_ 33.6  $§_44_ Delivery Truck  $§_44_ Jumbo Drum  $§_44_ 6/10/2020
51333  $§_44_ C744  $§_44_ John  $§_44_ 4/10/2020  $§_44_ Not Specified  $§_44_ SKU583  $§_44_ 25  $§_44_ 9.06  $§_44_ 0.07  $§_44_ 9.86  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 6/10/2020
44000  $§_44_ C191  $§_44_ Richard  $§_44_ 4/10/2020  $§_44_ Not Specified  $§_44_ SKU491  $§_44_ 15  $§_44_ 30.98  $§_44_ 0  $§_44_ 19.51  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 4/10/2020
44000  $§_44_ C191  $§_44_ John  $§_44_ 4/10/2020  $§_44_ Not Specified  $§_44_ SKU647  $§_44_ 18  $§_44_ 4.28  $§_44_ 0.05  $§_44_ 6.72  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 4/10/2020
5697  $§_44_ C518  $§_44_ Richard  $§_44_ 4/10/2020  $§_44_ Critical  $§_44_ SKU972  $§_44_ 31  $§_44_ 11.29  $§_44_ 0.03  $§_44_ 5.03  $§_44_ Regular Air  $§_44_ Small Box  $§_44_ 6/10/2020
15651  $§_44_ C038  $§_44_ Bob  $§_44_ 4/10/2020  $§_44_ Critical  $§_44_ SKU293  $§_44_ 40  $§_44_ 60.22  $§_44_ 0.1  $§_44_ 3.5  $§_44_ Express Air  $§_44_ Small Box  $§_44_ 7/10/2020
15651  $§_44_ C038  $§_44_ Bob  $§_44_ 4/10/2020  $§_44_ Critical  $§_44_ SKU893  $§_44_ 14  $§_44_ 80.98  $§_44_ 0.05  $§_44_ 35  $§_44_ Regular Air  $§_44_ Large Box  $§_44_ 6/10/2020
